Date,RA,RS,R,D,H,HC,I,Contacts,gammared,Calls,Positivity,Parks,Pdet,Dayadjust
08/11/2020,143384.729584363,271573.270415637,414958,5207,0,0,38,0.55403078948557,0.585501045741144,24674.8571428571,0.238938616129122,-1.4,0.15327152,0.548713049947432
09/11/2020,144086.304124795,273224.695875205,417311,5386,0,0,38,0.546362543264317,0.585501045741144,24249.5714285714,0.209009600769895,-1.4,0.12719079,0.770461266235319
10/11/2020,148082.842283725,281927.157716275,430010,5588,0,0,38,0.538694297043063,0.585501045741144,23549.1428571429,0.200940023778943,-1.4,0.12314883,1.17849279100562
11/11/2020,151117.528318118,287817.471681882,438935,5766,0,0,38,0.53102605082181,0.585501045741144,25699,0.179523704048821,-1.4,0.12314883,1.28998153986721
12/11/2020,154003.194984784,292801.805015216,446805,5925,0,0,38,0.523357804600556,0.585501045741144,25452.1428571429,0.180083743235129,-1.4,0.12314883,1.18032620307162
13/11/2020,157590.944090955,296569.055909044,454160,6101,0,0,38,0.523357804600556,0.585501045741144,25277.1428571429,0.184610508145761,-1.4,0.12314883,1.35858228022185
14/11/2020,159639.204933486,298719.795066514,458359,6276,0,0,38,0.523357804600556,0.585501045741144,25174.1428571429,0.158615095254948,-1.4,0.12314883,0.960133637078502
15/11/2020,160559.678429522,299686.321570478,460246,6418,0,0,38,0.523357804600556,0.585501045741144,25066.5714285714,0.139310455444637,-1.4,0.12314883,0.548713049947432
16/11/2020,163196.710607355,302455.289392645,465652,6568,0,0,38,0.523357804600556,0.585501045741144,23474.8571428571,0.145055530592525,-1.4,0.12314883,0.770461266235319
17/11/2020,165268.385720055,304630.614279945,469899,6692,0,0,38,0.523357804600556,0.585501045741144,22174.1428571429,0.139310455444637,-1.4,0.12314883,1.17849279100562
18/11/2020,167958.587803065,307455.412196935,475414,6840,0,0,38,0.523357804600556,0.585501045741144,20952.5714285714,0.145055530592525,-1.4,0.12314883,1.28998153986721
19/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,19589.5714285714,0.139310455444637,-1.4,0.12314883,1.18032620307162
20/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,18044.7142857143,0.145055530592525,-1.4,0.12314883,1.35858228022185
21/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,17407.2857142857,0.139310455444637,-1.4,0.12314883,0.960133637078502
22/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,0.548713049947432
23/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,0.770461266235319
24/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.17849279100562
25/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.28998153986721
26/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.18032620307162
27/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.35858228022185
28/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,0.960133637078502
29/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,0.548713049947432
30/11/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,0.770461266235319
01/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.17849279100562
02/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.28998153986721
03/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.18032620307162
04/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.35858228022185
05/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,0.960133637078502
06/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,0.548713049947432
07/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,0.770461266235319
08/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.17849279100562
09/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.28998153986721
10/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.18032620307162
11/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.35858228022185
12/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,0.960133637078502
13/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,0.548713049947432
14/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,0.770461266235319
15/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.17849279100562
16/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.28998153986721
17/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,1.18032620307162
18/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.35858228022185
19/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,0.960133637078502
20/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,0.548713049947432
21/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.139310455444637,-1.4,0.12314883,0.770461266235319
22/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0.145055530592525,-1.4,0.12314883,1.17849279100562
23/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0,-1.4,0.12314883,1.28998153986721
24/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0,-1.4,0.12314883,1.18032620307162
25/12/2020,,,,,,,38,0.523357804600556,0.585501045741144,16611,0,-1.4,0.12314883,1.35858228022185
