date,R0,R20,R65,R80,D0,D20,D65,D80,HY,HO,RHY,RHO,DHY,DHO,DOY,DOO,RA,RS,I0,I20,I65,I80,DAYADJUST,PDET,REDUCTIONMEAN,REDUCTIONMED,FEAR,BETAFACTOR,ALHPA0,ALPHA20,ALPHA65,ALPHA80
2020-03-25,160.842630691995,1331.59844013751,176.934353741166,51.2125188032455,0,1,3,6,119.375613189852,146.034704499507,57.8485300720923,10.7413093240958,1,7,0,2,42.7373403780955,1402.61254099904,1,23,4,0,1.15630638441548,0.130833333333333,0.394637191725809,0.323809523809524,0.464285714285714,0.928571428571429,0.179,0.179,0.179,0.179
2020-03-26,178.139084529453,1504.56297851209,200.284566421733,60.7255684138472,0,1,3,6,152.813676391526,192.847992981851,62.8839078063996,10.7413093240958,1,7,0,2,49.0291432819376,1583.01876526037,2,26,5,0,0.76989090548943,0.130833333333333,0.344028660155596,0.266666666666667,0.5,1,0.179,0.179,0.179,0.179
2020-03-27,211.910103013521,1834.47985139492,260.033291432009,123.072064076743,0,1,3,8,171.950239559663,210.070899833174,66.0588788555516,12.646291953587,1,9,0,2,73.6339176898435,1970.90628550728,0,28,5,0,1.03560299565792,0.130833333333333,0.338070593614271,0.257142857142857,0.5,1,0.179,0.179,0.179,0.179
2020-03-28,228.325660009086,2022.77594634404,294.795647422616,136.590758073091,0,1,4,12,181.5589594628,230.661013911325,71.4989683905044,16.532070192839,1,13,0,3,83.7705976354235,2170.78278452408,0,21,2,0,1.14810648927836,0.130833333333333,0.332112527072945,0.247619047619048,0.5,1,0.179,0.179,0.179,0.179
2020-03-29,241.390650182104,2114.23087755517,317.441630389181,147.913749556373,0,2,5,16,188.190549506144,244.661037336163,75.8863368085632,18.2870175600625,1,18,1,3,91.5697668678617,2278.38434801804,2,12,3,0,0.710786484917668,0.130833333333333,0.32615446053162,0.238095238095238,0.5,1,0.179,0.179,0.179,0.179
2020-03-30,263.900926248838,2288.68551707235,368.089751539332,159.16888758974,0,3,6,19,197.630576153484,254.101063983502,83.8046078710836,22.2461530913227,1,22,2,3,106.508223491373,2475.77572412408,2,13,0,0,1.02401078591706,0.130833333333333,0.320196393990294,0.228571428571429,0.5,1,0.179,0.179,0.179,0.179
2020-03-31,290.267836022957,2491.80837755445,413.987705590576,178.699931866865,0,3,8,24,203.736240878141,273.639191102404,90.8826038835479,25.3919290968624,1,28,2,4,122.287655574769,2699.56929137754,0,19,1,0,1.27332252606089,0.130833333333333,0.314238327448968,0.219047619047619,0.5,1,0.179,0.179,0.179,0.179
2020-04-01,305.97477561655,2644.95103859199,448.542972696482,196.762912399498,0,5,10,28,227.997822896059,308.683698461619,107.876579325578,35.5883143620801,3,33,2,5,136.115155902229,2864.96894125429,1,21,0,0,1.14997286915123,0.130833333333333,0.308280260907643,0.20952380952381,0.5,1,0.179,0.179,0.179,0.179
2020-04-02,325.105661735836,2811.91149926939,478.978473340799,209.806698389919,0,6,11,32,235.231461339943,341.751759919379,111.84146336428,38.7602215930422,4,37,2,6,148.680264335936,3029.68736772591,0,19,2,0,0.974271788350942,0.130833333333333,0.302322194366317,0.2,0.5,1,0.179,0.179,0.179,0.179
2020-04-03,350.765852556218,3073.64544563729,508.744294692442,231.36125867904,0,6,14,37,245.075174291669,367.70336679211,124.724636937495,45.5807252494502,4,44,2,7,163.328251858369,3271.7251689069,3,16,0,0,1.03006449745784,0.130833333333333,0.316655121081802,0.20952380952381,0.5,0.997893385883885,0.179,0.179,0.179,0.179
2020-04-04,376.97780342593,3261.01235370597,542.722749523551,248.835892592182,0,6,16,44,252.591052670281,380.480360035749,129.246239274656,47.0879260285037,4,52,2,8,178.42535158304,3458.99281046058,0,8,2,0,0.934944314763979,0.130833333333333,0.330988047797287,0.219047619047619,0.5,0.995786771767771,0.179,0.179,0.179,0.179
2020-04-05,389.812792430627,3334.81354048298,570.531892367062,258.462134345705,0,8,18,48,256.525862196158,399.170705283668,135.895966378704,49.304501729853,6.02040816326531,58.0612244897959,2,8,189.946940252743,3546.81516219335,0,3,0,0,0.718457434712236,0.130833333333333,0.345320974512772,0.228571428571429,0.5,0.993680157651656,0.179,0.179,0.179,0.179
2020-04-06,417.650210534611,3551.94540169405,626.206728575029,282.123939734091,0,9,19,54,267.844457335771,421.807895562893,148.173775116394,54.9711826857101,7.03061224489796,65.1326530612245,2,8,213.535827948742,3775.89659032643,0,3,1,0,1.07414694008324,0.133888888888889,0.359653901228256,0.238095238095238,0.5,0.991573543535541,0.179,0.179,0.179,0.179
2020-04-07,434.407694383706,3670.17875996267,653.204896998571,296.088509608337,0,11,24,57,275.740305356695,440.889528280127,154.802113174035,62.4280630005564,8.05510204081633,72.3040816326531,3.02448979591837,9.02448979591837,226.115375221645,3900.33072690826,1,3,1,0,1.24154295437002,0.136944444444444,0.373986827943741,0.247619047619048,0.5,0.989466929419426,0.179,0.179,0.179,0.179
2020-04-08,457.765726337353,3825.63048986108,683.811973351626,317.83564280656,0,11,30,66,289.751868678241,462.445779544043,172.624553972052,70.9149395710408,8.05510204081633,84.5979591836735,3.02448979591837,11.0734693877551,240.589995241756,4067.58368376126,3,8,0,0,1.14420282807998,0.107158508701356,0.388319754659226,0.257142857142857,0.5,0.987360315303312,0.179,0.179,0.179,0.179
2020-04-09,470.875290159329,3960.2220117667,727.51051942488,348.424625057837,0,11,34,72,296.278844270996,488.553681915064,183.844379250964,83.0697502898618,8.05510204081633,93.8183673469388,3.02448979591837,12.0979591836735,260.111965301318,4231.2360578707,0,8,0,0,1.05940701584197,0.130054086538459,0.402652681374711,0.266666666666667,0.5,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-10,485.978078569017,4063.1097578077,749.220777763806,358.807792089498,0,14,38,76,304.840920764063,502.253004303971,189.051571606907,88.2769426458046,10.1040816326531,96.8918367346939,4.04897959183673,16.1959183673469,269.284632576825,4342.09129572216,1,3,0,0,1.07122995796026,0.130255219306643,0.401344585662028,0.276190476190476,0.491428571428571,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-11,504.648206165227,4168.59597872628,775.358956398499,366.275843127982,0,16,40,80,312.602866508777,513.464703713003,195.819229648794,96.0114089793899,11.1464285714286,102.103571428571,5.09132653061224,17.2382653061224,278.607958767139,4458.54447410644,0,4,0,0,0.803757318272665,0.121164313033241,0.400036489949345,0.285714285714286,0.482857142857143,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-12,513.357302606231,4242.00122015761,789.044679377221,379.961566106703,0,16,43,87,316.85721375178,526.22774544201,200.833724925826,106.040399533453,11.1464285714286,108.296428571429,5.09132653061224,21.3668367346939,286.455502912384,4536.64008135523,0,0,0,0,0.859755242892846,0.122313984377051,0.398728394236662,0.295238095238095,0.474285714285714,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-13,519.172911224303,4287.36296737857,798.349653166135,392.755905066461,0,17,48,92,320.543870403395,534.522722908145,203.568849460637,112.422356781348,12.1785714285714,117.585714285714,5.09132653061224,22.3989795918367,292.855108825024,4589.61563507192,0,0,0,0,0.902456339245966,0.092123442474745,0.397420298523979,0.304761904761905,0.465714285714286,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-14,528.037606004645,4350.5239176885,807.214347946477,399.404426151718,0,18,55,93,323.209923923947,538.521803188974,214.359092928596,123.212600249306,13.1964285714286,121.657142857143,5.09132653061224,25.4525510204082,297.817672708402,4650.84725258669,0,0,0,0,1.19480763783968,0.102421703044751,0.396112202811296,0.314285714285714,0.457142857142857,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-15,543.102792591956,4437.56721797075,826.46430858582,410.284838686998,0,18,55,93,332.242450051972,549.561557345448,223.953111750219,134.282621966563,13.1964285714286,121.657142857143,5.09132653061224,25.4525510204082,307.79483317159,4739.29746393133,0,7,0,0,1.30251782188146,0.102942163177662,0.394804107098613,0.323809523809524,0.448571428571429,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-16,550.012486915371,4502.05769832261,841.819184860074,421.033252078976,0,18,57,93,340.073985272242,560.003604305808,235.773299973457,146.947109348604,13.1964285714286,123.692857142857,5.09132653061224,25.4525510204082,317.375719825446,4801.01349871284,1,2,0,0,1.19470408464992,0.0991044110147816,0.39349601138593,0.333333333333333,0.44,0.985253701187197,0.179,0.179,0.179,0.179
2020-04-17,557.545733110505,4560.64961317365,855.211622540311,434.425689759214,0,18,58,100,349.391124314038,571.861781268094,242.09532881356,158.186271731009,13.1964285714286,130.817857142857,5.09132653061224,26.4704081632653,327.875239063057,4857.50332776403,0,5,0,0,1.1181844130679,0.0917622716894858,0.402073681427973,0.333333333333333,0.431428571428571,0.981038392825595,0.179,0.179,0.179,0.179
2020-04-18,563.805881184644,4629.51124198919,866.837611820857,441.580144701088,0,18,59,103,353.595325825998,580.270184292014,246.951127941143,167.897869986176,13.1964285714286,133.817857142857,5.09132653061224,27.4704081632653,335.344522166027,4914.05913336128,0,1,0,0,0.619931236935601,0.090819047619042,0.410651351470017,0.333333333333333,0.422857142857143,0.976823084463994,0.179,0.179,0.179,0.179
2020-04-19,578.323620352763,4726.29616977664,894.260008027302,451.258637479833,0,18,63,108,358.839240758376,596.00192908915,251.934229494997,180.35562387081,13.1964285714286,140.817857142857,5.09132653061224,29.4704081632653,349.646650764027,5005.25417491004,0,1,0,0,0.746104458168347,0.149987314597954,0.419229021512061,0.333333333333333,0.414285714285714,0.972607776102392,0.179,0.179,0.179,0.179
2020-04-20,601.108633649338,4824.13769746194,927.767380522266,492.807779373589,0,18,65,113,369.924089669436,610.109918612316,262.71899671544,191.140391091254,13.1964285714286,145.817857142857,5.09132653061224,31.4704081632653,380.027536311214,5121.72992153261,0,5,1,0,0.938314424426972,0.152341881874687,0.427806691554104,0.333333333333333,0.405714285714286,0.96839246774079,0.179,0.179,0.179,0.179
2020-04-21,614.963264529535,4904.06826023231,948.016456424092,519.451300297044,0,19,69,116,378.204624173229,638.631759680937,271.717004006212,209.136405672798,14.1964285714286,149.817857142857,5.09132653061224,34.4704081632653,400.209807880116,5203.12511805235,0,3,0,0,1.37797011270756,0.131107685009472,0.436384361596147,0.333333333333333,0.397142857142857,0.964177159379188,0.179,0.179,0.179,0.179
2020-04-22,628.025957133681,4946.88486376812,958.902033594214,523.079826020418,0,19,71,116,383.808209297329,644.235344805038,277.198230632155,219.102272265421,14.1964285714286,151.817857142857,5.09132653061224,34.4704081632653,406.326151231556,5243.85425183132,0,5,0,0,1.22179583524936,0.085450774336274,0.444962031638191,0.333333333333333,0.388571428571429,0.959961851017587,0.179,0.179,0.179,0.179
2020-04-23,634.57369593684,4976.34968838233,962.175902995794,527.172162772392,0,19,72,121,389.910407984302,655.083698026323,283.493025638254,229.331314150331,14.1964285714286,155.817857142857,5.09132653061224,36.4704081632653,409.456480702767,5268.79885896067,1,1,0,0,1.21241447050224,0.151351351351342,0.453539701680235,0.333333333333333,0.38,0.955746542655985,0.179,0.179,0.179,0.179
2020-04-24,642.821700429773,5016.76491039771,970.423907488727,536.244967714619,0,21,74,123,394.30555074337,664.606507337638,289.884811480227,236.433298419191,15.1964285714286,159.817857142857,6.09132653061224,36.4704081632653,417.801808994947,5306.28209922892,0,2,0,0,1.07212474793632,0.0965303575574562,0.455600133315056,0.333333333333333,0.375,0.955746542655985,0.179,0.179,0.179,0.179
2020-04-25,655.879882350252,5056.87218343918,983.482089409206,543.706785954893,0,21,76,125,397.085510282194,672.019732774502,294.087966052633,243.788818920902,15.1964285714286,163.817857142857,6.09132653061224,36.4704081632653,426.730100752515,5347.90687031309,0,2,0,0,0.652705243598503,0.0672403381642501,0.457660564949878,0.333333333333333,0.37,0.955746542655985,0.179,0.179,0.179,0.179
2020-04-26,666.604478281805,5089.04597123384,1007.99545153847,552.899296753367,0,21,77,126,400.216719135537,678.282150481187,299.405606928171,255.753510890862,15.1964285714286,164.817857142857,6.09132653061224,37.4704081632653,441.628684160482,5390.65071013075,0,0,0,0,0.870773260911131,0.111509775665987,0.4597209965847,0.333333333333333,0.365,0.955746542655985,0.179,0.179,0.179,0.179
