date,R0,R20,R65,R80,D0,D20,D65,D80,HY,HO,RHY,RHO,DHY,DHO,DOY,DOO,RA,RS,I0,I20,I65,I80,DAYADJUST,PDET,REDUCTIONMEAN,REDUCTIONMED,FEAR,BETAFACTOR,ALHPA0,ALPHA20,ALPHA65,ALPHA80
2020-07-25,1830.68498753602,11439.9752046478,1626.85280242908,857.140340420321,0,28,146,197,512.831712291237,843.884893997522,434.172918647502,455.808359352774,21.2780612244898,284.506632653061,7.09132653061224,58.2663265306122,5457.33427759562,10297.3190574376,1,6,0,0,0.864418761107758,0.372076023391857,0.942351421629164,0.990476190476191,0.252857142857143,0.684413485696941,0.179,0.179,0.179,0.179
2020-07-26,1854.80878093357,11537.9781153253,1638.91469912786,872.217711293791,0,28,146,198,513.389466424431,846.115910530297,436.266817323995,456.506325578271,21.2780612244898,284.506632653061,7.09132653061224,59.4091836734694,5513.91076953924,10390.0085371413,0,5,0,0,0.853537654663566,0.33318494776833,0.939773618660363,0.985714285714286,0.250952380952381,0.684413485696941,0.179,0.179,0.179,0.179
2020-07-27,1889.78525295769,11711.6113157307,1658.90125457021,882.210989014967,0,29,146,199,518.314397362641,856.669333969317,438.092645660156,459.245068082514,22.4209183673469,284.506632653061,7.09132653061224,59.4091836734694,5607.25472537895,10535.2540868947,1,19,0,0,1.12976579673473,0.222919753086438,0.937195815691563,0.980952380952381,0.249047619047619,0.684413485696941,0.179,0.179,0.179,0.179
2020-07-28,1914.99963100228,11865.2614319399,1677.02408878975,897.969975292832,0,29,146,201,520.935994573391,859.290931180067,443.887460615561,462.556390914174,22.4209183673469,284.506632653061,7.09132653061224,61.6948979591837,5690.67985723016,10664.5752697946,1,24,1,0,1.11518656509374,0.247347911622287,0.934618012722762,0.976190476190476,0.247142857142857,0.684413485696941,0.179,0.179,0.179,0.179
2020-07-29,1932.50816050156,11999.4934914344,1688.69644178928,903.806151792592,0,30,146,202,522.27135104762,861.427501538833,445.342711053574,463.595855512754,22.4209183673469,284.506632653061,8.23418367346939,62.8377551020408,5753.74458405423,10770.7596614636,5,16,0,0,1.2464179440595,0.19786458333334,0.932040209753962,0.971428571428572,0.245238095238095,0.684413485696941,0.179,0.179,0.179,0.179
2020-07-30,1944.69948716301,12132.836126794,1696.31602095268,906.092025541614,0,30,146,204,525.008242007629,864.711770690844,447.415286360762,464.977572384213,22.4209183673469,286.792346938776,8.23418367346939,62.8377551020408,5809.40019680246,10870.5434636489,4,13,0,0,1.3486172740579,0.242763157894737,0.929462406785162,0.966666666666667,0.243333333333333,0.684413485696941,0.179,0.179,0.179,0.179
2020-07-31,1978.70293593759,12305.9445932828,1714.86335664791,913.820082081292,0,30,146,206,526.895013496119,867.541927923579,448.750865945836,465.867958774262,22.4209183673469,288.792346938776,8.23418367346939,62.8377551020408,5893.72241508348,11019.6085528661,6,19,0,0,0.834093180588277,0.203822275759821,0.928268383197129,0.961904761904762,0.241428571428571,0.683763657155254,0.179,0.179,0.179,0.179
2020-08-01,2001.72463048391,12495.8735732899,1732.12962755765,919.575505717872,0,30,147,207,531.146717929021,868.250545329063,451.254385205818,470.040490874232,22.4209183673469,289.792346938776,8.23418367346939,63.8377551020408,5979.34493654218,11169.9584005072,2,11,0,0,0.663245607203054,0.183190758845432,0.927074359609096,0.957142857142857,0.23952380952381,0.683113828613567,0.179,0.179,0.179,0.179
2020-08-02,2032.95523118963,12625.7271235927,1750.21050165043,929.437800677574,0,30,148,208,532.74995038702,869.052161558062,454.12095119735,471.473773869998,22.4209183673469,290.792346938776,8.23418367346939,64.8377551020408,6048.52286637485,11289.8077907355,0,5,0,0,0.800538144061342,0.211426321982275,0.925880336021063,0.952380952380952,0.237619047619048,0.682464000071879,0.179,0.179,0.179,0.179
2020-08-03,2044.83983617854,12754.2969412,1753.4517575565,929.437800677574,0,30,149,209,533.954670068812,873.871040285231,456.90685006078,477.045571596859,22.4209183673469,292.792346938776,8.23418367346939,64.8377551020408,6100.51135940986,11381.5149762028,1,18,0,0,1.26911716574638,0.30473993541766,0.92468631243303,0.947619047619048,0.235714285714286,0.681814171530192,0.179,0.179,0.179,0.179
2020-08-04,2069.06675094144,12928.574424817,1765.95597162768,931.782340815919,0,30,149,211,537.179464865978,878.170766681452,463.928321347544,482.311675061932,22.4209183673469,292.792346938776,8.23418367346939,66.8377551020408,6178.96324744217,11516.4162407599,3,32,0,0,1.37076046283525,0.203081487341761,0.923492288844997,0.942857142857143,0.233809523809524,0.681164342988505,0.179,0.179,0.179,0.179
2020-08-05,2099.78331793169,13081.3893455935,1778.24259842377,940.229396738237,0,30,150,211,538.412784283867,879.712415953814,464.620077569794,483.464602099015,22.4209183673469,293.792346938776,8.23418367346939,66.8377551020408,6259.52835998066,11640.1162987065,2,27,1,0,1.31240843956671,0.309554730983281,0.922298265256965,0.938095238095238,0.231904761904762,0.680514514446818,0.179,0.179,0.179,0.179
2020-08-06,2130.88420854443,13285.1820235559,1792.15615475053,946.776952656708,0,30,150,212,539.382549237016,880.197298430389,466.903506523855,484.986888068389,22.4209183673469,294.792346938776,8.23418367346939,66.8377551020408,6364.41498395797,11790.5843555496,2,23,0,0,1.29398639213578,0.204291044776111,0.921104241668932,0.933333333333333,0.23,0.679864685905131,0.179,0.179,0.179,0.179
2020-08-07,2154.97292644792,13442.1472176367,1815.46781723778,952.993395986642,0,30,150,212,541.464487903703,884.881660430434,469.106110216529,487.189491761062,22.4209183673469,294.792346938776,8.23418367346939,66.8377551020408,6451.43484024006,11914.146517069,4,30,0,0,0.694996624501691,0.229761666059054,0.922121872643281,0.914285714285714,0.232380952380952,0.679214857363444,0.179,0.179,0.179,0.179
2020-08-08,2175.74060400442,13624.9027801339,1837.62000663137,964.069490683439,0,30,150,212,544.808174553784,887.556609750498,472.437120284505,493.018759380021,22.4209183673469,294.792346938776,8.23418367346939,66.8377551020408,6548.81093384878,12053.5219476043,3,22,0,0,0.608377667116695,0.175031126998151,0.92313950361763,0.895238095238095,0.234761904761905,0.678565028821756,0.179,0.179,0.179,0.179
2020-08-09,2207.26838773391,13763.2747198355,1849.88081141506,972.827208386075,0,30,151,212,550.501007531852,896.665142515409,473.168172237502,495.942967192009,22.4209183673469,295.792346938776,8.23418367346939,66.8377551020408,6626.73959747166,12166.5115298989,3,10,0,0,0.925567152653648,0.207646660814865,0.924157134591979,0.876190476190476,0.237142857142857,0.677915200280069,0.179,0.179,0.179,0.179
2020-08-10,2237.43919692104,13911.8938910166,1864.40749731998,977.29695789528,0,30,151,212,552.364385323581,899.926053650933,476.580165779822,501.06095750549,22.4209183673469,295.792346938776,8.23418367346939,66.8377551020408,6705.3028129795,12285.7347301734,3,23,1,0,1.27956862453945,0.245229252049181,0.925174765566328,0.857142857142857,0.23952380952381,0.677265371738382,0.179,0.179,0.179,0.179
2020-08-11,2262.40842895733,14065.4925002095,1878.02707843068,981.836818265514,0,30,151,214,554.054505238202,902.179546870429,481.676409685111,508.068292875262,22.4209183673469,297.792346938776,8.23418367346939,66.8377551020408,6780.82473180773,12406.9400940553,11,48,0,0,1.30222885951743,0.297989766081878,0.926192396540677,0.838095238095238,0.241904761904762,0.676615543196695,0.179,0.179,0.179,0.179
2020-08-12,2304.3545562158,14224.7324277648,1900.55370232875,985.720718937595,0,30,151,214,556.548172024265,903.960737431902,483.367023727336,509.420784109043,22.4209183673469,297.792346938776,8.23418367346939,66.8377551020408,6866.75724448496,12548.604160762,9,36,0,0,1.22182996214386,0.257900912646685,0.927210027515025,0.819047619047619,0.244285714285714,0.675965714655007,0.179,0.179,0.179,0.179
2020-08-13,2338.62837703525,14358.6394486408,1915.69794873735,987.3148501385,0,31,151,214,560.162963083344,909.021444914612,485.157802341939,511.659257377296,23.4209183673469,297.792346938776,8.23418367346939,66.8377551020408,6934.37485851726,12665.9057660347,5,37,0,0,1.28690950361879,0.356522817460327,0.928227658489374,0.8,0.246666666666667,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-14,2384.10331370349,14613.597290289,1945.51757933947,1007.44310079493,0,31,152,215,563.187716719621,915.575077793213,491.581400881429,514.623995164753,23.4209183673469,299.792346938776,8.23418367346939,66.8377551020408,7060.87963786313,12889.7816462638,10,25,1,0,0.722276237157266,0.253762964836833,0.929245289463723,0.814285714285714,0.249047619047619,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-15,2433.90771664018,14826.649458407,1974.5701477192,1017.12729025484,0,31,153,216,565.513745933054,920.227136220079,494.485871193787,518.109359539583,23.4209183673469,300.792346938776,8.23418367346939,67.8377551020408,7170.03608312544,13082.2185298958,3,20,1,0,0.570925002354755,0.305195350684266,0.930262920438072,0.828571428571429,0.251428571428571,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-16,2465.39497155652,14976.676967126,2011.61397703254,1024.53605611751,0,31,154,217,569.150212005441,925.681835328659,496.011811203772,518.109359539583,23.4209183673469,302.792346938776,8.23418367346939,67.8377551020408,7250.8158799209,13227.4060919117,3,8,0,0,0.894904734988493,0.229758522727268,0.931280551412421,0.842857142857143,0.253809523809524,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-17,2520.24374351096,15177.4001325763,2033.78688484391,1029.20403670938,0,33,154,219,573.337664037585,929.869287360803,497.238306714147,524.855084846642,25.4209183673469,303.792346938776,8.23418367346939,68.8377551020408,7351.07759619382,13409.5572014468,0,19,1,0,1.32162655030969,0.194571452439291,0.93229818238677,0.857142857142857,0.256190476190476,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-18,2551.25616007937,15380.1154408772,2058.74809817946,1035.25523994224,0,33,154,219,573.838466503659,932.373299691172,499.323228581984,527.461237181438,25.4209183673469,303.792346938776,8.23418367346939,68.8377551020408,7445.58529711822,13579.78964196,1,30,0,0,1.28736556934694,0.215401734104037,0.933315813361119,0.871428571428572,0.258571428571429,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-19,2584.07481674892,15601.250675103,2083.75278897531,1040.72501605383,0,33,154,222,575.916925142658,935.283141785771,501.453578637747,529.591587237201,25.4209183673469,306.792346938776,8.23418367346939,68.8377551020408,7544.9759846507,13764.8273122303,6,36,1,0,1.25460187898251,0.227568493150674,0.934333444335468,0.885714285714286,0.260952380952381,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-20,2610.09518739709,15821.1647754197,2109.77315962348,1047.43995041465,0,34,156,222,580.651021655931,944.751334812316,503.382978824884,533.932737658259,26.4209183673469,308.792346938776,8.23418367346939,68.8377551020408,7645.06446073876,13943.4086121162,4,23,0,0,1.34139823976058,0.38592101179391,0.935351075309817,0.9,0.263333333333333,0.67531588611332,0.179,0.179,0.179,0.179
2020-08-21,2651.68802208908,16062.4032166333,2139.58135781941,1056.45173126458,0,35,158,222,587.202864263568,948.027256116135,504.68609161512,536.104592308653,27.4209183673469,309.792346938776,8.23418367346939,69.8377551020408,7758.50864919933,14151.615678607,6,35,0,0,0.722827659349045,0.265109375000011,0.940890749812296,0.914285714285714,0.265714285714286,0.676502637088606,0.179,0.179,0.179,0.179
2020-08-22,2687.96083836296,16375.9039858576,2178.44508954143,1070.70176622932,0,35,158,222,592.217617287,951.788320883708,505.785235500091,537.753308136109,27.4209183673469,309.792346938776,8.23418367346939,69.8377551020408,7900.17317565587,14412.8385043354,5,19,0,0,0.539900986769678,0.288042960239665,0.946430424314776,0.928571428571429,0.268095238095238,0.677689388063892,0.179,0.179,0.179,0.179
2020-08-23,2739.89213331328,16789.4309641657,2193.83213989707,1076.47191011269,0,35,158,225,597.359555683492,955.216279814703,512.873897357301,538.934751778977,27.4209183673469,311.792346938776,8.23418367346939,70.8377551020408,8071.61754131456,14728.0096061741,3,10,0,0,0.856901591872264,0.243672470603452,0.951970098817255,0.942857142857143,0.27047619047619,0.678876139039179,0.179,0.179,0.179,0.179
2020-08-24,2780.74342029549,16997.2919243986,2225.07135935406,1081.2779438753,0,35,159,225,598.227023149126,958.252415944422,515.783674809492,542.426484721606,27.4209183673469,312.792346938776,8.23418367346939,70.8377551020408,8174.29900831525,14910.0856396082,2,33,3,0,1.32205111812426,0.240900930851076,0.957509773319735,0.957142857142857,0.272857142857143,0.680062890014465,0.179,0.179,0.179,0.179
2020-08-25,2816.80251662242,17301.4425629823,2252.50762829846,1088.33298446101,0,35,161,225,602.584368042378,963.33598498655,519.011266527999,543.636831616047,27.4209183673469,314.792346938776,8.23418367346939,70.8377551020408,8287.85952943174,15171.2261629325,8,44,0,0,1.27975987630731,0.298922413793119,0.963049447822214,0.971428571428572,0.275238095238095,0.681249640989751,0.179,0.179,0.179,0.179
2020-08-26,2880.45857004562,17689.9077095137,2295.76110049628,1095.67791370215,0,35,161,226,604.303128804632,969.065187527397,522.242763996764,544.175414527507,27.4209183673469,315.792346938776,8.23418367346939,70.8377551020408,8449.44566871954,15512.3596250382,8,40,1,0,1.1913742666914,0.315951558106854,0.968589122324694,0.985714285714286,0.277619047619048,0.682436391965037,0.179,0.179,0.179,0.179
2020-08-27,2959.48991188665,18135.026761262,2336.63938075888,1108.39560089495,0,35,161,226,609.988155344874,977.59272733776,523.792559937329,548.824802349203,27.4209183673469,315.792346938776,8.23418367346939,70.8377551020408,8638.25110715183,15901.3005476506,4,31,1,1,1.44255616248128,0.168113425925931,0.974128796827173,1,0.28,0.683623142940323,0.179,0.179,0.179,0.179
2020-08-28,3030.40122600531,18512.1158989584,2369.11278628985,1124.30094237951,0,35,161,226,614.822053239629,981.987179969355,527.375613173528,553.005031124768,27.4209183673469,315.792346938776,8.23418367346939,70.8377551020408,8799.9183774071,16236.012476226,5,34,2,0,0.771927930508152,0.248680336884792,0.97516643532123,1,0.283809523809524,0.684809893915609,0.179,0.179,0.179,0.179
2020-08-29,3091.96544024082,18943.065398607,2421.20558295067,1140.87592313523,0,36,162,227,618.828623230568,986.66151162545,530.75738855917,555.710451433282,28.4209183673469,317.792346938776,8.23418367346939,70.8377551020408,8985.88068232406,16611.2316626097,2,20,1,0,0.519917711003178,0.230986064189199,0.976204073815287,1,0.287619047619048,0.685996644890895,0.179,0.179,0.179,0.179
2020-08-30,3197.8328280347,19472.4023375764,2466.83807768941,1155.47832145163,0,36,162,228,624.910951443848,992.74383983873,536.953763434476,555.710451433282,28.4209183673469,318.792346938776,8.23418367346939,70.8377551020408,9221.06302558888,17071.4885391633,2,28,0,0,0.832287120227307,0.264450978708808,0.977241712309343,1,0.291428571428571,0.687183395866181,0.179,0.179,0.179,0.179
2020-08-31,3318.78496029247,20007.8533500433,2532.07068834528,1166.3504232276,0,37,162,228,630.530764992044,1000.23692456966,539.638446636445,558.932071275644,29.4209183673469,318.792346938776,8.23418367346939,70.8377551020408,9472.38708988313,17552.6723320256,5,26,0,0,1.2756836605925,0.355457536963598,0.9782793508034,1,0.295238095238095,0.688370146841467,0.179,0.179,0.179,0.179
2020-09-01,3454.91925718328,20679.5579047621,2597.284722784,1181.02358097631,0,37,163,228,637.493027830611,1008.74635692791,542.441118464959,562.201855075578,29.4209183673469,319.792346938776,8.23418367346939,70.8377551020408,9787.56345482211,18125.2220108836,4,60,3,0,1.22533515361742,0.306573094270433,0.979316989297457,1,0.299047619047619,0.689556897816754,0.179,0.179,0.179,0.179
2020-09-02,3591.74983968334,21273.0029030208,2648.78836900593,1214.84687103251,0,37,163,228,642.094931988131,1016.63533548366,547.469224319221,569.384863438809,29.4209183673469,319.792346938776,8.23418367346939,70.8377551020408,10087.6801214369,18640.7078613056,5,52,0,0,1.10082908847741,0.42746973422871,0.980354627791513,1,0.302857142857143,0.69074364879204,0.179,0.179,0.179,0.179
2020-09-03,3815.75337459912,22029.637065403,2718.4783576464,1233.92865363645,0,37,165,230,650.917925662342,1029.86982599497,553.160338250837,573.36864319094,29.4209183673469,323.792346938776,8.23418367346939,70.8377551020408,10493.4071539136,19304.3902973714,10,40,4,0,1.50892704965172,0.29960459861776,0.98139226628557,1,0.306666666666667,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-04,3990.24686104416,22663.4294989275,2783.32842732137,1253.98537621634,0,38,165,232,656.535469662064,1035.95549866134,555.8333043657,581.922134758502,30.4209183673469,324.792346938776,8.23418367346939,71.8377551020408,10841.9594373503,19849.0307261591,4,24,2,0,0.844646531198732,0.334471489745331,0.982429904779627,1,0.31047619047619,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-05,4365.37215665139,23779.3385013174,2909.94800659573,1322.62028834636,0,38,167,235,663.928359599652,1050.74127853651,557.32905069914,584.165754258662,30.4209183673469,328.935204081633,8.23418367346939,72.8734693877551,11515.4412148285,20861.8377380825,4,18,0,0,0.547855210264773,0.37584131648773,0.983467543273684,1,0.314285714285714,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-06,4665.92759843059,24682.7938471418,3006.55511288191,1353.03363662164,0,38,169,236,666.285857343221,1064.10043241674,561.97627063024,590.362047500128,30.4209183673469,332.042346938776,8.23418367346939,72.8734693877551,12058.0687009025,21650.2414941734,2,17,0,0,0.735828284617024,0.347182930705669,0.984505181767741,1,0.318095238095238,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-07,4963.34564895661,25548.4928156372,3099.49825367129,1370.29450562538,0,38,170,237,678.693561177442,1082.34705570236,572.410655417959,597.113708245124,30.4209183673469,333.07806122449,8.23418367346939,73.9091836734694,12586.986074057,22394.6451498335,7,19,0,0,1.22672980882947,0.317513533464574,0.985542820261799,1,0.321904761904762,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-08,5245.23526309379,26433.4950925795,3189.63737447097,1401.43347462891,0,38,173,239,690.702086026004,1096.35700135901,580.994886166437,604.553374893804,30.4209183673469,336.185204081633,8.23418367346939,74.9448979591837,13130.4979967352,23139.3032080379,4,33,2,0,1.30087877101543,0.507711397962203,0.986580458755856,1,0.325714285714286,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-09,5627.2428483824,27497.6590801692,3288.34941856866,1448.78315431804,0,38,174,241,700.985939374968,1119.29790498363,587.952422456537,614.293925699944,30.4209183673469,339.292346938775,8.23418367346939,74.9448979591837,13794.5646000524,24067.4699013859,9,37,0,0,1.20533812156805,0.342883018560735,0.987618097249913,1,0.329523809523809,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-10,6198.14704242498,29179.5357876187,3463.67339173914,1491.95337886756,0,39,176,243,708.420694060002,1129.59218070137,592.665557407975,618.417918782453,31.4566326530612,341.363775510204,8.23418367346939,77.0163265306123,14826.796025022,25506.5135756284,12,28,3,0,1.49575783782741,0.345338856545759,0.98865573574397,1,0.333333333333333,0.691930399767326,0.179,0.179,0.179,0.179
2020-09-11,6542.01579443219,30008.664435173,3562.50991926217,1510.48522777813,0,39,178,244,718.967832550974,1147.35578237037,602.817943675425,633.913666243296,31.4566326530612,344.470918367347,8.23418367346939,77.0163265306123,15375.8956399013,26247.7797367442,4,30,2,0,0.845050983530359,0.383462853419628,0.990276344923403,1,0.337142857142857,0.696265297074858,0.179,0.179,0.179,0.179
2020-09-12,7061.09030316175,31263.0944979362,3670.65044191416,1544.00878980025,0,39,180,248,726.038640226449,1163.06868831587,612.783061631403,644.986019527717,31.4566326530612,348.470918367347,8.23418367346939,79.0163265306123,16209.9874314927,27328.8566013197,0,36,5,0,0.558965091450301,0.399854227405254,0.991896954102836,1,0.340952380952381,0.70060019438239,0.179,0.179,0.179,0.179
2020-09-13,7423.61174309809,32245.5801395028,3782.73436537274,1584.28894979317,0,39,181,252,745.795400760571,1188.02459635897,621.578723840899,657.299946621012,31.4566326530612,351.470918367347,8.23418367346939,81.0163265306123,16871.6579923792,28164.5572053875,0,16,2,1,0.753148639108602,0.357600931677022,0.993517563282269,1,0.344761904761905,0.704935091689922,0.179,0.179,0.179,0.179
2020-09-14,7911.66810712163,33451.6153743008,3922.38055045462,1615.32143536692,0,40,183,255,756.471382305026,1215.47712033043,633.273186667789,669.609907491422,31.4566326530612,355.470918367347,9.23418367346939,82.0163265306123,17708.1256827762,29192.8597844678,1,20,1,1,1.22033584335105,0.40042295485647,0.995138172461702,1,0.348571428571429,0.709269988997455,0.179,0.179,0.179,0.179
2020-09-15,8356.4021519706,34642.05659832,4054.37156187482,1665.7638601135,0,40,189,259,782.903826666125,1266.22741350374,643.36918841752,683.744309941045,31.4566326530612,361.548840445269,9.23418367346939,86.0682745825603,18544.7481467879,30173.846025491,2,43,2,1,1.24604855592167,0.376175915503893,0.996758781641134,1,0.352380952380952,0.713604886304987,0.179,0.179,0.179,0.179
2020-09-16,8717.84026423023,35741.5641300832,4191.11031673411,1698.54917560607,0,40,192,263,806.364720977167,1300.58086588777,652.241186932907,697.791640923741,31.4566326530612,368.782606679035,9.23418367346939,86.0682745825603,19305.9191869717,31043.144699682,7,41,3,1,1.13504158274177,0.424107053212855,0.998379390820567,1,0.356190476190476,0.717939783612519,0.179,0.179,0.179,0.179
2020-09-17,9126.02763344114,37021.6153959141,4374.30055133342,1749.47758107559,0,40,192,270,839.068465906971,1353.04312337933,668.638564583782,709.717006488014,31.4566326530612,373.949582560297,9.23418367346939,88.1350649350649,20226.4872358882,32044.933925876,6,35,0,1,1.45695122652347,0.376715147239861,1,1,0.36,0.722274680920051,0.179,0.179,0.179,0.179
2020-09-18,9575.90927145509,38557.9299479513,4586.74465817334,1784.62458404543,0,41,199,274,859.41374428843,1385.20178920808,692.058985637562,731.904773802121,32.4900278293135,383.250139146568,9.23418367346939,89.1684601113172,21321.1371521093,33184.0713095159,5,24,3,0,0.924722736192156,0.432016163102883,0.993630941216371,0.971428571428571,0.358571428571429,0.726609578227583,0.179,0.179,0.179,0.179
2020-09-19,10026.7235101701,39913.4674986871,4732.20188393722,1824.8574337248,0,42,202,278,884.599623855562,1429.52893724624,712.693783876434,752.539572040994,33.5392960214389,388.496480107194,9.23418367346939,90.2177283034426,22323.6228907164,34173.6274358028,7,34,2,0,0.571000711120289,0.404406015547323,0.987261882432741,0.942857142857143,0.357142857142857,0.730944475535116,0.179,0.179,0.179,0.179
2020-09-20,10665.5200650348,41259.9335523372,4887.16600775885,1876.51214166535,0,43,203,282,904.620006918639,1469.56970337239,726.519649200889,773.278370027676,33.5392960214389,393.81424963925,10.2977375798804,90.2177283034426,23446.5453683313,35242.5863984649,3,18,1,0,0.708934511472351,0.348802230574919,0.980892823649112,0.914285714285714,0.355714285714286,0.735279372842648,0.179,0.179,0.179,0.179
2020-09-21,11140.5339404188,42359.5834106421,5070.19887717287,1934.6178144952,0,43,209,291,931.986573990319,1531.85223532863,748.224203016112,797.083364534694,33.5392960214389,408.926226551227,10.2977375798804,91.2971552257267,24374.9127222787,36130.0213204504,5,23,5,0,1.18947493704839,0.318987014932886,0.974523764865483,0.885714285714286,0.354285714285714,0.73961427015018,0.179,0.179,0.179,0.179
2020-09-22,11441.5210517792,43479.1190401498,5231.35061668311,1990.04037041142,0,44,213,296,971.544862343336,1584.59661979932,765.365454875637,814.969888214199,34.6216089466089,417.584729952587,10.2977375798804,91.2971552257267,25210.095269681,36931.9358093425,7,51,4,0,1.25055987365084,0.411582013655614,0.968154706081853,0.857142857142857,0.352857142857143,0.743949167457712,0.179,0.179,0.179,0.179
2020-09-23,11824.2802279364,45131.1570327251,5461.82926039068,2072.35417173555,0,47,221,307,1019.60329606591,1650.21486584359,788.132902820527,838.648034076885,37.8073232323232,432.451396619254,10.2977375798804,94.4828695114409,26407.4925060448,38082.1281867429,6,26,0,0,1.31557230944727,0.333301963591067,0.961785647298224,0.828571428571429,0.351428571428571,0.748284064765244,0.179,0.179,0.179,0.179
2020-09-24,12173.0014923506,46896.2451575321,5732.49997486413,2152.5529019499,0,49,222,314,1057.98943176488,1709.27045922663,811.364336817164,868.134084918771,39.9970668220668,439.020627388485,10.2977375798804,95.5777413063127,27636.2214687954,39318.0780579013,8,36,3,0,1.2803367626712,0.317265779508531,0.955416588514595,0.8,0.35,0.752618962072776,0.179,0.179,0.179,0.179
2020-09-25,12544.1274775015,49026.926700674,6032.34497748083,2242.42892340607,0,50,227,318,1088.70635300027,1778.17598524116,831.792436848509,907.28794331218,39.9970668220668,446.906952174809,11.4243554064983,96.7043591329306,29071.2027266051,40774.6253524573,3,32,3,0,0.969357137533199,0.30179017541078,0.950654878411447,0.8,0.348571428571429,0.752618962072776,0.179,0.179,0.179,0.179
2020-09-26,12879.0940871325,50839.568834473,6308.96905450342,2343.01949686883,0,51,235,325,1135.23847847343,1849.13747658773,865.390146738845,976.010531724233,39.9970668220668,463.568124335982,12.5351002172431,96.7043591329306,30306.4751390669,42064.1763339109,1,18,0,1,0.580779588078046,0.299641183736103,0.945893168308299,0.8,0.347142857142857,0.752618962072776,0.179,0.179,0.179,0.179
2020-09-27,13358.9000584118,53041.7552154728,6630.59723305327,2473.07679311303,0,53,239,335,1196.46846403337,1941.66278810052,934.688828503863,1040.97804587894,41.1139340817912,476.970531452674,12.5351002172431,96.7043591329306,31807.9217564811,43696.4075435698,0,15,0,0,0.688400943521167,0.27849089758142,0.941131458205151,0.8,0.345714285714286,0.752618962072776,0.179,0.179,0.179,0.179
2020-09-28,13923.4125676391,56051.5285427302,7203.75023987072,2684.76898407324,0,54,244,340,1227.24052901796,1999.47697079884,947.739250315202,1057.0991551753,42.2314118421261,483.675398014684,12.5351002172431,98.9393146536004,33869.5463146867,45993.9140196265,1,16,0,0,1.17280769400564,0.229123459763704,0.936369748102003,0.8,0.344285714285714,0.752618962072776,0.179,0.179,0.179,0.179
2020-09-29,14393.0647516565,58959.2412996105,7588.99075027889,2818.57046670918,0,56,257,346,1274.22256051451,2132.25227720214,988.074640223011,1105.3262518042,44.4646965190198,502.65831776828,12.5351002172431,101.172599330494,35705.4166978279,48054.4505704271,2,36,4,0,1.21486310182937,0.220644535230512,0.931608037998856,0.8,0.342857142857143,0.752618962072776,0.179,0.179,0.179,0.179
2020-09-30,14895.5442973322,62149.6536467401,8024.91671374588,2969.97986623398,0,58,261,356,1332.14039865603,2252.83531726728,1027.325805048,1138.97010736848,45.5813388574667,512.708098814302,13.6517425556899,104.522526345835,37712.1521951811,50327.942328871,3,49,2,1,1.39653083908744,0.243519498001854,0.926846327895708,0.8,0.341428571428571,0.752618962072776,0.179,0.179,0.179,0.179
2020-10-01,15309.2904276372,64851.4991822218,8391.45690972078,3110.90346430766,0,60,275,369,1389.96103003946,2355.90687755947,1071.80633777148,1201.45466524193,46.6692158436188,531.202007578887,14.739619541842,112.137665248899,39448.3396336095,52214.8103502779,1,30,5,1,1.2906668332729,0.197699010007823,0.922084617792561,0.8,0.34,0.752618962072776,0.179,0.179,0.179,0.179
2020-10-02,16103.9694158666,69621.1102082875,9032.42622904705,3308.42038884825,0,62,286,377,1469.41460600167,2469.41198607692,1111.35434408138,1240.42108322375,48.7916818340635,546.059269512001,14.739619541842,115.321364234566,42504.7995841939,55561.1266578555,1,61,2,1,0.994128938304737,0.24235065052185,0.917385719566438,0.790476190476191,0.338571428571429,0.753095724316196,0.179,0.179,0.179,0.179
2020-10-03,16679.6822855535,72927.0382057213,9460.77232321677,3451.8573836849,0,62,292,384,1520.82636718083,2591.8209412654,1161.52877421033,1313.25493341094,48.7916818340635,557.775303501918,14.739619541842,117.451552232733,44629.1275868348,57890.2226113416,2,19,1,0,0.568979996793524,0.316124470323674,0.912686821340316,0.780952380952381,0.337142857142857,0.753572486559616,0.179,0.179,0.179,0.179
2020-10-04,17445.7601941615,76677.6279666147,10065.4773390393,3680.61675917202,0,66,305,402,1583.00082236124,2754.32235821419,1218.85761100961,1380.46805241698,50.8867677914139,582.916334990123,16.8347054991925,123.736810104784,47183.2103674762,60686.2718915113,3,20,2,0,0.694404452678321,0.340618085296218,0.907987923114193,0.771428571428571,0.335714285714286,0.754049248803036,0.179,0.179,0.179,0.179
