date,R0,R20,R65,R80,D0,D20,D65,D80,H0,H20,H65,H80,R0,R20,R65,R80,DH0,DH20,DH65,DH80,RA,RS,I0,I20,I65,I80,DAYADJUST,PDET,REDUCTIONMEAN,BRIGITATTACK,FEAR,BETAFACTOR,BFACTOR,F0,F20,F65,F80,SALL,S0,S20,S65,S80,SALL
2020-08-11,2153.50571128484,13454.7555369831,1836.86346967487,969.372187305308,0,30,151,214,34,716,629,484,34,656,450,290,0,22,130,173,6430.66373865463,11983.8331665934,11,48,0,0,1.22961053903654,0.256297642983989,0.933315813361119,0,0.241904761904762,0,1.01898082645741,0,0,0,0,0,0,0,0,0,0
2020-08-12,2185.47026764354,13614.5783187766,1849.64929221835,978.162440303951,0,30,151,214,34,718,632,487,34,666,454,292,0,22,130,173,6514.81732878971,12113.0429901527,9,36,0,0,1.25138605244911,0.274892532082005,0.934333444335468,0,0.244285714285714,0,1.02348875503615,0,0,0,0,0,0,0,0,0,0
2020-08-13,2217.83476238386,13826.6509290487,1864.12814512849,984.976018144018,0,31,151,214,34,723,637,492,34,671,457,293,0,22,130,174,6623.96541179199,12269.624442913,5,37,0,0,1.17412616216926,0.278051369498063,0.935351075309817,0,0.246666666666667,0,1.02799668361489,0,0,0,0,0,0,0,0,0,0
2020-08-14,2242.84915173808,13989.6479177439,1888.33561869709,991.431344428978,0,31,152,215,34,730,641,494,34,674,460,297,0,22,130,175,6714.32923170589,12397.9348009021,10,25,1,0,1.23928669858858,0.270814540982364,0.940890749812296,0,0.249047619047619,0,1.03367906442041,0,0,0,0,0,0,0,0,0,0
2020-08-15,2264.46060330116,14179.828691499,1911.38783369771,1002.95745192929,0,31,153,216,34,733,646,496,34,678,467,299,0,23,130,175,6815.66163754195,12542.9729428852,3,20,1,0,0.694076469422565,0.259016250699815,0.946430424314776,0,0.251428571428571,0,1.03936144522593,0,0,0,0,0,0,0,0,0,0
2020-08-16,2297.27373255602,14323.8418698953,1924.1484950746,1012.07221005564,0,31,154,217,35,738,653,497,34,682,472,300,0,24,130,175,6896.76734843034,12660.5689591512,3,8,0,0,0.548560908659261,0.254683047914671,0.951970098817255,0,0.253809523809524,0,1.04504382603145,0,0,0,0,0,0,0,0,0,0
2020-08-17,2328.67191289445,14479.6698760194,1939.26613745977,1016.723792328,0,33,154,219,35,743,657,498,34,689,476,301,0,24,130,175,6978.98849101302,12785.3432276886,0,19,1,0,0.859922444835264,0.258882789962326,0.957509773319735,0,0.256190476190476,0,1.05072620683697,0,0,0,0,0,0,0,0,0,0
2020-08-18,2354.65691202142,14639.516991861,1953.4397733472,1021.44833762381,0,33,154,219,35,745,658,501,35,693,480,304,0,25,130,177,7057.58269815428,12911.4793166991,1,30,0,0,1.26996348311435,0.260503705699922,0.963049447822214,0,0.258571428571429,0,1.05640858764249,0,0,0,0,0,0,0,0,0,0
2020-08-19,2398.26850851929,14805.8871562788,1976.86081591088,1025.48644841065,0,33,154,222,35,753,659,502,35,698,483,304,0,25,130,177,7147.23208757176,13059.2708415479,6,36,1,0,1.23820277945178,0.258053364207837,0.968589122324694,0,0.260952380952381,0,1.062090968448,0,0,0,0,0,0,0,0,0,0
2020-08-20,2433.93661408125,14945.2416152186,1992.6211416243,1027.14543006469,0,34,156,222,36,760,665,504,35,702,483,307,0,25,131,177,7217.60043686833,13181.3443641205,4,23,0,0,1.20555884094571,0.260041071047291,0.974128796827173,0,0.263333333333333,0,1.06777334925352,0,0,0,0,0,0,0,0,0,0
2020-08-21,2481.17088560055,15210.0632686546,2023.59443442384,1048.05240270438,0,35,158,222,36,766,670,511,35,707,489,308,0,25,132,178,7348.99943451191,13413.8815568715,6,35,0,0,1.29143518123435,0.266659567963261,0.97516643532123,0,0.265714285714286,0,1.07454732038089,0,0,0,0,0,0,0,0,0,0
2020-08-22,2533.01179875652,15431.827174933,2053.83496709816,1058.13258026249,0,35,158,222,38,771,677,514,35,711,491,310,0,25,132,179,7462.61930475615,13614.187216294,5,19,0,0,0.694432212096417,0.27859109363313,0.976204073815287,0,0.268095238095238,0,1.08132129150826,0,0,0,0,0,0,0,0,0,0
2020-08-23,2565.79056111561,15588.0083367616,2092.39821693238,1065.84523022934,0,35,158,225,38,780,686,517,36,712,497,313,0,26,132,181,7546.71243289989,13765.329912139,3,10,0,0,0.518628489195666,0.291217245769727,0.977241712309343,0,0.27047619047619,0,1.08809526263563,0,0,0,0,0,0,0,0,0,0
2020-08-24,2622.81269367569,15796.6850771942,2115.44971732901,1070.69817768126,0,35,159,225,38,790,689,517,37,720,500,314,0,27,134,181,7650.94697949583,13954.6986863843,2,33,3,0,0.824241358396788,0.260101876360015,0.9782793508034,0,0.272857142857143,0,1.094869233763,0,0,0,0,0,0,0,0,0,0
2020-08-25,2655.09501471979,16007.7012245068,2141.43304890109,1076.99716715328,0,35,161,225,38,798,696,521,37,726,506,315,0,27,134,181,7749.32460626512,14131.9018490159,8,44,0,0,1.27004498666608,0.257754870914984,0.979316989297457,0,0.275238095238095,0,1.10164320489036,0,0,0,0,0,0,0,0,0,0
2020-08-26,2689.19644622837,16237.4799177671,2168.22703080069,1082.68073907137,0,35,161,226,39,805,699,526,38,728,510,318,0,27,135,181,7852.88387742143,14324.7002564461,8,40,1,0,1.23161985119096,0.249603885764918,0.980354627791513,0,0.277619047619048,0,1.10841717601773,0,0,0,0,0,0,0,0,0,0
2020-08-27,2716.28230576136,16466.3991176911,2195.31289033368,1089.67063830569,0,35,161,226,40,810,702,530,39,736,515,319,0,28,137,181,7957.07080238298,14510.5941497088,4,31,1,1,1.14450863049924,0.252572244065683,0.98139226628557,0,0.28,0,1.1151911471451,0,0,0,0,0,0,0,0,0,0
2020-08-28,2759.52786241233,16717.9441055442,2226.30553926688,1099.0405089134,0,35,161,226,40,818,706,530,39,744,519,319,0,29,137,181,8075.27698617792,14727.5410299589,5,34,2,0,1.38742577611513,0.268937473510329,0.982429904779627,0,0.283809523809524,0,1.12295792884499,0,0,0,0,0,0,0,0,0,0
2020-08-29,2797.28598737315,17044.2821855627,2266.76067315347,1113.87405800515,0,36,162,227,40,826,713,532,39,751,524,320,0,29,137,182,8222.74242839982,14999.4604756947,2,20,1,0,0.741562247305819,0.270030427864231,0.983467543273684,0,0.287619047619048,0,1.13072471054488,0,0,0,0,0,0,0,0,0,0
2020-08-30,2851.34907538633,17474.7845530751,2282.77936589811,1119.8810677844,0,36,162,228,42,832,718,536,40,756,526,321,0,29,138,183,8401.22462952415,15327.5694326198,2,28,0,0,0.499416533391841,0.285961595881639,0.984505181767741,0,0.291428571428571,0,1.13849149224478,0,0,0,0,0,0,0,0,0,0
2020-08-31,2893.81798606151,17690.8763632752,2315.25559170855,1124.87741021677,0,37,162,228,43,844,731,541,41,764,527,323,0,29,138,183,8507.97206325733,15516.8552880047,5,26,0,0,0.800585639223177,0.304746049123329,0.985542820261799,0,0.295238095238095,0,1.14625827394467,0,0,0,0,0,0,0,0,0,0
2020-09-01,2931.35441754577,18007.4880027512,2343.81592001179,1132.2214946376,0,37,163,228,43,856,743,543,42,767,531,324,0,29,139,183,8627.06031896149,15787.8195159849,4,60,3,0,1.22547610897118,0.317001928103406,0.986580458755856,0,0.299047619047619,0,1.15402505564456,0,0,0,0,0,0,0,0,0,0
2020-09-02,2997.45459868727,18411.7160335781,2388.73014565922,1139.84843861547,0,37,163,228,43,862,755,549,42,772,534,325,0,29,139,184,8796.06163014672,16141.6875863933,5,52,0,0,1.18002702342108,0.337695535574624,0.987618097249913,0,0.302857142857143,0,1.16179183734445,0,0,0,0,0,0,0,0,0,0
2020-09-03,3079.72384141118,18875.0715385748,2432.22882572013,1153.08716732966,0,37,165,230,43,870,761,553,42,778,536,327,0,30,140,185,8994.30217965523,16545.8091933805,10,40,4,0,1.05750335264388,0.34951438585989,0.98865573574397,0,0.306666666666667,0,1.16955861904434,0,0,0,0,0,0,0,0,0,0
2020-09-04,3153.50066187588,19267.3987427282,2466.014472475,1169.6352392096,0,38,165,232,43,878,767,557,42,787,538,329,0,30,140,186,9163.65592144776,16892.8931948409,4,24,2,0,1.45032002363385,0.344093813931458,0.990276344923403,0,0.31047619047619,0,1.17820495415416,0,0,0,0,0,0,0,0,0,0
2020-09-05,3217.58715169198,19716.0041714409,2520.24150231939,1186.88929416008,0,38,167,235,45,893,783,562,42,798,548,332,0,30,143,190,9358.47147037101,17282.2506492414,4,18,0,0,0.811403466615436,0.372827857315997,0.991896954102836,0,0.314285714285714,0,1.18685128926399,0,0,0,0,0,0,0,0,0,0
2020-09-06,3327.79829311849,20267.0598785735,2567.74630465841,1202.09083090857,0,38,169,236,46,906,799,566,44,808,556,336,0,30,144,191,9605.01181157975,17759.6834956792,2,17,0,0,0.526262583340315,0.360744040792,0.993517563282269,0,0.318095238095238,0,1.19549762437381,0,0,0,0,0,0,0,0,0,0
2020-09-07,3453.54682320746,20823.7443825628,2635.5657366165,1213.39406956825,0,38,170,237,47,921,817,571,45,815,564,341,0,30,145,192,9867.85570821057,18258.3953037444,7,19,0,0,0.707761752260907,0.367277506210286,0.995138172461702,0,0.321904761904762,0,1.20414395948363,0,0,0,0,0,0,0,0,0,0
2020-09-08,3595.27905469274,21523.91858002,2703.46141636993,1228.67059751277,0,38,173,239,48,932,837,581,45,827,575,345,0,30,147,194,10198.1807186267,18853.1489299688,4,33,2,0,1.1782782099028,0.374276272449471,0.996758781641134,0,0.325714285714286,0,1.21279029459345,0,0,0,0,0,0,0,0,0,0
2020-09-09,3737.32633768051,22139.9888185962,2756.92865210128,1263.78340903784,0,38,174,241,49,948,847,588,46,834,589,348,0,30,150,195,10511.4665804105,19386.5606370053,9,37,0,0,1.2531038697538,0.377706688294832,0.998379390820567,0,0.329523809523809,0,1.22143662970327,0,0,0,0,0,0,0,0,0,0
2020-09-10,3970.44946736946,22930.0172025421,2829.45584800451,1283.64204601134,0,39,176,243,50,960,862,596,46,846,601,351,0,30,150,198,10935.7894897078,20077.7750742196,12,28,3,0,1.15818623557543,0.379194974147882,1,0,0.333333333333333,0,1.23008296481309,0,0,0,0,0,0,0,0,0,0
2020-09-11,4152.02049404136,23589.5165637872,2896.93626787874,1304.51227896214,0,39,178,244,51,976,881,611,49,863,609,355,0,30,153,201,11299.2842312586,20643.7013734108,4,30,2,0,1.43745400785569,0.391039177203867,0.993630941216371,0,0.337142857142857,0,1.23948277030138,0,0,0,0,0,0,0,0,0,0
2020-09-12,4542.58399879219,24752.5826473354,3029.99891303044,1375.97184765472,0,39,180,248,52,992,905,623,49,876,620,359,0,30,155,203,12001.8418173576,21699.2955894551,0,36,5,0,0.811647775954488,0.372248393995537,0.987261882432741,0,0.340952380952381,0,1.24888257578968,0,0,0,0,0,0,0,0,0,0
2020-09-13,4855.46680875926,25693.093474915,3130.56838766271,1407.6326081871,0,39,181,252,54,1012,932,639,50,885,637,366,0,30,157,205,12566.6787229709,22520.0825565531,0,16,2,1,0.536942250095749,0.383851827517269,0.980892823649112,0,0.344761904761905,0,1.25828238127797,0,0,0,0,0,0,0,0,0,0
2020-09-14,5164.70249429528,26593.1902024573,3227.20453939272,1425.57932207981,0,40,183,255,54,1032,958,652,50,905,648,368,0,30,157,207,13116.1885998824,23294.4879583427,1,20,1,1,0.724366593110783,0.388334154759283,0.974523764865483,0,0.348571428571429,0,1.26768218676626,0,0,0,0,0,0,0,0,0,0
2020-09-15,5458.13848982521,27515.2957581778,3321.0358170331,1457.99376344649,0,40,189,259,57,1053,983,669,53,921,668,371,0,31,160,211,13681.7119042305,24070.7519242521,2,43,2,1,1.17231697964917,0.395270341856891,0.968154706081853,0,0.352380952380952,0,1.27708199225456,0,0,0,0,0,0,0,0,0,0
2020-09-16,5855.13235576245,28622.8752833137,3424.45438715121,1507.20098632527,0,40,192,263,59,1081,1009,682,53,936,679,374,0,31,162,211,14371.8872633335,25037.7757492191,7,41,3,1,1.19901096929101,0.395920597305758,0.961785647298224,0,0.356190476190476,0,1.28648179774285,0,0,0,0,0,0,0,0,0,0
2020-09-17,6449.00863075361,30375.1768848308,3606.83305802041,1552.10829724281,0,40,192,270,61,1111,1045,698,53,947,698,380,0,32,163,216,15445.826384144,26537.3004867036,6,35,0,1,1.09113636507816,0.394663640005458,0.955416588514595,0,0.36,0,1.29588160323115,0,0,0,0,0,0,0,0,0,0
2020-09-18,6806.7978962059,31238.5845134372,3709.6706912043,1571.39035346479,0,41,199,274,61,1146,1078,716,54,975,710,384,0,32,165,218,16017.0226214049,27309.4208329073,5,24,3,0,1.40026559870842,0.383029934302089,0.950654878411447,0,0.358571428571429,0,1.30589780877205,0,0,0,0,0,0,0,0,0,0
2020-09-19,7346.99919642765,32546.321827724,3822.2126287505,1606.27835410411,0,42,202,278,62,1174,1119,732,55,996,733,391,0,32,169,224,16884.9864811035,28436.8255259028,7,34,2,0,0.888557653976319,0.388087948323763,0.945893168308299,0,0.357142857142857,0,1.31591401431295,0,0,0,0,0,0,0,0,0,0
2020-09-20,7726.20543667372,33569.0848122338,3938.89147190313,1648.20981336209,0,43,203,282,63,1212,1154,754,57,1028,751,402,0,33,176,229,17573.5684312668,29308.823102906,3,18,1,0,0.54851418021241,0.375115792663508,0.941131458205151,0,0.355714285714286,0,1.32593021985385,0,0,0,0,0,0,0,0,0,0
2020-09-21,8234.25249169355,34824.5190088869,4084.25753677875,1680.51338333445,0,43,209,291,66,1244,1201,774,60,1052,773,414,0,33,182,236,18443.3844473253,30380.1579733683,5,23,5,0,0.681039278903987,0.366623025844746,0.936369748102003,0,0.354285714285714,0,1.33594642539475,0,0,0,0,0,0,0,0,0,0
2020-09-22,8697.03174692896,36064.137543232,4221.60412103576,1733.00252381484,0,44,213,296,66,1281,1238,796,61,1075,804,421,0,35,186,238,19313.0797275865,31402.6962074251,7,51,4,0,1.14309358947152,0.348019313317303,0.931608037998856,0,0.352857142857143,0,1.34596263093565,0,0,0,0,0,0,0,0,0,0
2020-09-23,9073.57545229386,37209.561883172,4363.7431356437,1767.08263842844,0,47,221,307,67,1326,1289,812,62,1097,826,431,0,35,191,243,20105.3235510325,32308.6395585056,6,26,0,0,1.20304759725304,0.333052908772843,0.926846327895708,0,0.351428571428571,0,1.35597883647654,0,0,0,0,0,0,0,0,0,0
2020-09-24,9497.99792084915,38542.8965283355,4555.00987193864,1820.03665219604,0,49,222,314,69,1362,1334,843,63,1124,847,440,0,36,196,251,21063.015315272,33352.9256580473,8,36,3,0,1.26524875515643,0.323008432630914,0.922084617792561,0,0.35,0,1.36599504201744,0,0,0,0,0,0,0,0,0,0
2020-09-25,9966.03971002779,40142.8518805799,4776.02960571744,1856.60241697562,0,50,227,318,71,1412,1393,868,65,1153,875,452,0,37,201,258,22200.7729616559,34540.7506516448,3,32,3,0,1.23065934136097,0.31017078189246,0.917385719566438,0,0.348571428571429,0,1.37648158878461,0,0,0,0,0,0,0,0,0,0
2020-09-26,10435.0774828834,41553.1851380906,4927.36673608961,1898.46162324878,0,51,235,325,72,1462,1453,900,65,1190,903,462,0,38,204,266,23241.7557678527,35572.3352124597,1,18,0,1,0.93169468492801,0.282893999260302,0.912686821340316,0,0.347142857142857,0,1.38696813555178,0,0,0,0,0,0,0,0,0,0
2020-09-27,11101.6962611142,42954.5181611458,5088.64547275836,1952.22120213836,0,53,239,335,72,1516,1521,931,68,1220,934,474,0,38,209,271,24409.4041702652,36687.6769268915,0,15,0,0,0.558040085500229,0.270067932747558,0.907987923114193,0,0.345714285714286,0,1.39745468231894,0,0,0,0,0,0,0,0,0,0
2020-09-28,11687.6756710107,44311.0515351263,5314.43570409461,2023.90064065781,0,54,244,340,74,1561,1582,968,69,1259,962,493,0,39,214,280,25552.5466537187,37784.5168971707,1,16,0,0,0.558040085500229,0.252986965676028,0.903289024888071,0,0.344285714285714,0,1.40794122908611,0,0,0,0,0,0,0,0,0,0
2020-09-29,12000.8541497055,45475.9335252859,5483.002024072,2081.56806591323,0,56,257,346,76,1623,1648,1005,70,1297,999,503,0,40,216,290,26421.3151296026,38620.042635374,2,36,4,0,1.12715280268018,0.244495604977609,0.898590126661949,0,0.342857142857143,0,1.41842777585327,0,0,0,0,0,0,0,0,0,0
2020-09-30,12398.8106303932,47195.2766859343,5722.63173287317,2167.15010477079,0,58,261,356,82,1671,1732,1044,76,1332,1036,512,0,44,223,295,27665.6025161418,39818.2666378296,3,50,2,1,1.16846947484432,0.246850360204405,0.893891228435826,0,0.341428571428571,0,1.42891432262044,0,0,0,0,0,0,0,0,0,0
2020-10-01,12761.2562878351,49029.8322210357,6003.9550563086,2250.50516356647,0,60,275,369,85,1722,1795,1096,78,1369,1080,527,0,46,232,307,28942.1309759952,41103.4177527507,1,30,5,1,1.34364970306759,0.255725672735091,0.889192330209704,0,0.34,0,1.4394008693876,0,0,0,0,0,0,0,0,0,0
2020-10-02,13147.5012479689,51247.3137249353,6316.01518067557,2344.04256518551,0,62,286,377,87,1785,1898,1145,79,1415,1123,544,0,50,240,314,30435.1111868221,42619.7615319432,1,61,2,1,1.24014563150305,0.272691018519789,0.881818009184244,0,0.338571428571429,0,1.45020483992073,0,0,0,0,0,0,0,0,0,0
2020-10-03,13496.0069361593,53133.2213829505,6603.82017843039,2448.69892800544,0,62,292,384,89,1844,1986,1209,83,1462,1170,560,0,52,252,326,31720.5075423653,43961.2398831803,2,19,1,0,0.955508077153958,0.284319058812029,0.874443688158785,0,0.337142857142857,0,1.46100881045386,0,0,0,0,0,0,0,0,0,0
2020-10-04,13995.2618732207,55424.673529976,6938.48557580122,2584.02810508436,0,66,305,402,91,1912,2089,1261,84,1513,1204,565,0,53,264,336,33283.2323295235,45659.2167545587,3,20,2,0,0.546814822917654,0.29264633252895,0.867069367133325,0,0.335714285714286,0,1.47181278098699,0,0,0,0,0,0,0,0,0,0
2020-10-05,14582.9116063069,58557.806035461,7535.12994765914,2804.39675499168,0,68,313,421,97,1993,2184,1317,88,1553,1260,579,0,53,278,351,35430.0651400055,48050.1792044132,1,25,2,0,0.667064031393864,0.313770310068763,0.859695046107865,0,0.334285714285714,0,1.48261675152012,0,0,0,0,0,0,0,0,0,0
2020-10-06,15072.4372828473,61582.7757695028,7935.90574009395,2943.59394164153,0,68,335,437,99,2073,2322,1389,92,1600,1323,602,0,54,293,367,37340.0790608442,50194.6336732413,0,26,1,1,1.0704239330268,0.319163188499578,0.852320725082405,0,0.332857142857143,0,1.49342072205325,0,0,0,0,0,0,0,0,0,0
2020-10-07,15594.9663014603,64902.219220526,8389.22561716879,3101.04473864081,0,71,355,465,101,2161,2456,1460,93,1656,1386,618,0,56,310,386,39428.0199692477,52559.4359085481,3,45,3,0,1.15591666392668,0.314717537712229,0.844946404056946,0,0.331428571428571,0,1.50422469258638,0,0,0,0,0,0,0,0,0,0
2020-10-08,16025.1350633157,67712.7513659372,8770.31472163132,3247.56195115197,0,72,363,482,105,2248,2584,1529,96,1720,1429,637,0,57,321,412,41233.2737382016,54522.4893638346,1,35,1,1,1.3855027441539,0.309509921622145,0.837572083031486,0,0.33,0,1.51502866311951,0,0,0,0,0,0,0,0,0,0
2020-10-09,16852.9302155546,72681.1218835291,9437.34965589914,3453.11108557263,0,76,387,515,109,2335,2717,1636,96,1793,1490,663,0,59,332,430,44415.6093024922,58008.9035380631,1,39,1,0,1.25030932737498,0.296522826268406,0.813538164133325,0,0.338571428571429,0,1.52599251120518,0,0,0,0,0,0,0,0,0,0
2020-10-10,17451.845543725,76120.2858413682,9882.95901269494,3602.32889771067,0,79,410,542,114,2442,2867,1732,104,1855,1555,710,0,59,347,450,46624.3758205622,60433.0434749367,2,27,4,0,0.978435468983647,0.292259606429964,0.789504245235163,0,0.347142857142857,0,1.53695635929085,0,0,0,0,0,0,0,0,0,0
2020-10-11,18248.9240705491,80022.6494622775,10512.1344239148,3840.3454022484,0,83,423,567,116,2546,3010,1843,107,1934,1631,745,0,63,368,479,49279.5190074742,63344.5343515156,3,19,0,0,0.541979222199491,0.294147197063083,0.765470326337002,0,0.355714285714286,0,1.54792020737651,0,0,0,0,0,0,0,0,0,0
2020-10-12,18951.4854762535,84249.4649255178,11156.029805925,4156.56957874674,0,88,451,603,118,2673,3186,1946,109,2010,1726,785,0,66,387,505,52065.8077195937,66447.7420668493,0,45,2,0,0.698871295823141,0.295728783601394,0.741436407438841,0,0.364285714285714,0,1.55888405546218,0,0,0,0,0,0,0,0,0,0
2020-10-13,19825.2857383947,90129.0043575484,11893.6661258715,4505.30600623806,0,91,471,633,124,2795,3373,2061,111,2094,1801,833,0,69,407,531,55748.2125099341,70605.0497181185,1,76,2,0,1.02082825863914,0.304073329153316,0.717402488540679,0,0.372857142857143,0,1.56984790354785,0,0,0,0,0,0,0,0,0,0
2020-10-14,20671.4156618886,96078.1964148194,12620.2526433407,4818.15364328139,0,91,505,665,130,2930,3578,2186,115,2173,1899,870,0,74,429,552,59428.2905120101,74759.72785132,1,37,3,0,1.17948789221284,0.3120803199436,0.693368569642518,0,0.381428571428571,0,1.58081175163351,0,0,0,0,0,0,0,0,0,0
2020-10-15,21412.4498479994,101308.895973043,13263.3171010691,5062.70965698793,0,93,539,691,135,3086,3805,2329,119,2263,1996,920,0,77,452,580,62650.7291472114,78396.6434318878,1,20,1,0,1.35756220003808,0.31940512515726,0.669334650744356,0,0.39,0,1.59177559971918,0,0,0,0,0,0,0,0,0,0
2020-10-16,22278.3607338982,107230.305004336,14052.3548262432,5291.87870216719,0,99,566,738,138,3236,4059,2461,123,2379,2127,967,0,79,486,621,66313.2326333951,82539.6666332495,0,33,2,0,1.37889477940977,0.331648313553237,0.661067219934385,0,0.398571428571429,0,1.60273944776931,0,0,0,0,0,0,0,0,0,0
2020-10-17,23447.1700632894,114227.665402453,14959.9529797478,5680.3749849478,0,104,595,785,146,3411,4288,2613,130,2494,2255,1028,0,85,520,655,70747.85937937,87567.3040510677,5,20,0,0,0.903483548125022,0.338425189979121,0.652799789124414,0,0.407142857142857,0,1.61370329581943,0,0,0,0,0,0,0,0,0,0
2020-10-18,24580.8798097239,121033.677886843,16026.0906220901,6037.00553432288,0,116,624,827,150,3580,4553,2782,137,2595,2402,1083,0,88,551,695,75170.0110826181,92507.6427703614,2,28,3,0,0.532764229909442,0.337824116402941,0.644532358314442,0,0.415714285714286,0,1.62466714386956,0,0,0,0,0,0,0,0,0,0
2020-10-19,25847.9476125645,129354.185347804,17224.3583632381,6564.47267396694,0,125,659,892,155,3756,4831,2976,139,2725,2521,1143,0,94,589,741,80613.1296115472,98377.8343860262,1,44,3,0,0.697673793003162,0.339479727801979,0.636264927504471,0,0.424285714285714,0,1.63563099191969,0,0,0,0,0,0,0,0,0,0
2020-10-20,27020.779508601,137652.135077475,18384.0650422126,6971.35440288766,0,131,698,956,165,3933,5138,3172,143,2867,2641,1210,0,104,618,793,85971.6994727914,104056.634558385,1,43,0,1,1.06664902636748,0.335846709241443,0.6279974966945,0,0.432857142857143,0,1.64659483996981,0,0,0,0,0,0,0,0,0,0
2020-10-21,28436.6683086534,146922.374300186,19592.750603233,7479.2550253931,0,142,740,1033,171,4140,5477,3369,151,3008,2782,1272,0,114,659,852,91922.6140230794,110508.434214386,4,42,1,0,1.18724012785306,0.330158270138887,0.619730065884528,0,0.441428571428571,0,1.65755868801994,0,0,0,0,0,0,0,0,0,0
2020-10-22,29744.4047710925,155240.739916601,20734.2972376261,7911.67127700773,0,151,794,1097,180,4342,5806,3591,153,3160,2947,1353,0,126,703,902,97240.0966052396,116391.016597088,0,39,1,0,1.23954638152149,0.322182808329091,0.611462635074557,0,0.45,0,1.66852253607006,0,0,0,0,0,0,0,0,0,0
2020-10-23,30960.338855139,162971.107472847,21794.5580998397,8372.37986594579,0,165,845,1156,191,4552,6138,3803,164,3309,3101,1424,0,131,765,964,102268.447946124,121829.936347647,3,45,0,0,1.42606414504752,0.315357562434415,0.603904537625537,0,0.452142857142857,0,1.67932650649709,0,0,0,0,0,0,0,0,0,0
2020-10-24,32674.6046560238,173133.534911664,23207.623704488,8921.03449849543,0,184,901,1222,200,4789,6505,4057,176,3463,3287,1496,0,138,819,1040,108938.888047756,128997.909722915,0,35,0,0,0.893093707644322,0.312648001314149,0.596346440176516,0,0.454285714285714,0,1.69013047692412,0,0,0,0,0,0,0,0,0,0
2020-10-25,34381.7473381637,182612.9597404,24708.7319249903,9494.98764162869,0,193,967,1301,207,5015,6873,4277,183,3613,3487,1571,0,157,866,1102,115328.837934237,135869.588710946,0,28,0,0,0.543598382085282,0.314286180400834,0.588788342727496,0,0.456428571428571,0,1.70093444735115,0,0,0,0,0,0,0,0,0,0
2020-10-26,35958.8025856692,192902.714830627,26292.8591691214,10267.2496731426,0,207,1029,1387,212,5227,7230,4510,188,3772,3674,1654,0,172,928,1167,122173.622603972,143248.003654589,3,55,1,0,0.70701391201331,0.303327637330117,0.581230245278476,0,0.458571428571428,0,1.71173841777817,0,0,0,0,0,0,0,0,0,0
2020-10-27,37533.753597714,203561.235909743,27772.5015818753,11023.1129209843,0,223,1101,1493,221,5465,7595,4794,194,3948,3878,1774,0,182,984,1248,129104.785098257,150785.81891206,1,57,1,0,1.0597155005051,0.297069922798068,0.573672147829456,0,0.460714285714286,0,1.7225423882052,0,0,0,0,0,0,0,0,0,0
2020-10-28,38710.532172617,210892.550464245,28857.4690739331,11549.2303435495,0,234,1195,1556,225,5705,7987,5069,203,4127,4076,1878,0,198,1045,1318,133967.257942816,156042.524111528,0,29,0,0,1.25257209082126,0.28985691150211,0.566114050380435,0,0.462857142857143,0,1.73334635863223,0,0,0,0,0,0,0,0,0,0
2020-10-29,39921.987936835,218510.570404934,30025.5709181621,12076.8393698295,0,256,1290,1638,233,5934,8312,5341,208,4286,4273,1988,0,209,1119,1391,139037.310235488,161497.658394273,3,44,0,0,1.22249614368387,0.283731892936575,0.558555952931415,0,0.465,0,1.74415032905926,0,0,0,0,0,0,0,0,0,0
2020-10-30,41045.3894160432,225448.884203982,31190.4451203722,12593.4294282737,0,264,1405,1732,237,6161,8703,5592,217,4445,4492,2089,0,220,1196,1478,143706.529665152,166571.618503519,3,50,1,0,1.37439733574875,0.276947775006055,0.556456075945999,0,0.467142857142857,0,1.7546368756513,0,0,0,0,0,0,0,0,0,0
2020-10-31,42580.7043806883,234497.394994157,32607.1424565535,13230.1599055937,0,276,1480,1839,243,6422,9107,5868,223,4641,4736,2225,0,231,1257,1561,149727.382335523,173188.019401469,1,44,0,0,0.893627712615396,0.268130714658834,0.554356198960582,0,0.469285714285714,0,1.76512342224335,0,0,0,0,0,0,0,0,0,0
2020-11-01,44244.0017385281,242921.670885875,34002.8254908973,13836.0089990638,0,291,1578,1948,250,6639,9475,6157,232,4844,4941,2353,0,248,1353,1661,155460.504143137,179544.002971227,3,42,3,0,0.538087790365023,0.257176816458169,0.552256321975165,0,0.471428571428571,0,1.7756099688354,0,0,0,0,0,0,0,0,0,0
2020-11-02,45527.6270420111,251403.09645226,35568.7692064516,14551.0397436556,0,309,1674,2057,253,6871,9852,6416,236,5020,5166,2483,0,257,1422,1770,161191.008932206,185859.523512172,5,61,1,1,0.758009364072095,0.254163038340023,0.550156444989748,0,0.473571428571429,0,1.78609651542745,0,0,0,0,0,0,0,0,0,0
2020-11-03,46657.1408350488,258885.907782253,36839.2546747375,15108.8350759647,0,328,1781,2193,261,7092,10205,6667,239,5207,5467,2628,0,276,1499,1871,166188.10545557,191303.032912434,4,72,2,0,1.1491670203594,0.255341252765114,0.548056568004332,0,0.475714285714286,0,1.7965830620195,0,0,0,0,0,0,0,0,0,0
